contigIdx	contigIdxMate	AvgCoverage
2488	2488	15.4279
2488	3645	0.017658
2488	5556	0.119092
2488	6056	0.177244
2488	6499	0.019915
2488	7928	0.019384
2488	8462	0.019915
2489	2489	2.76091
2490	2490	3.91825
2491	2491	4.28208
2491	5155	0.0716002
2492	2492	4.59908
2492	4625	0.379987
2492	8931	0.29431
2493	2493	2.7703
2493	7591	0.344934
2494	2494	1.01379
2495	2495	4.85048
2496	2496	3.40449
2497	2497	2.01929
2498	2498	2.23147
2499	2499	2.17221
2500	2500	4.22617
2500	5816	0.0258602
2501	2501	2.067
2501	8893	0.29
2502	2502	3.57922
2503	2021	0.0388858
2503	2503	4.19084
2504	2504	1.43171
2505	2505	6.62126
2505	5960	0.0297442
2505	6853	0.177077
2505	12667	0.0281578
2506	2506	3.37784
2506	9189	0.0972132
2507	2507	2.35792
2508	2508	1.55788
2509	231	0.000633433
2509	363	0.000633433
2509	610	0.000633433
2509	944	0.000633433
2509	1123	0.000633433
2509	1450	0.000633433
2509	1555	0.00062921
2509	2509	12.5479
2509	3695	0.000624987
2509	3779	0.000620764
2509	4450	0.000633433
2509	7150	0.000633433
2509	7491	0.00062921
2509	7672	0.00062921
2509	7850	0.000633433
2509	8192	0.00751673
2509	10349	0.00062921
2509	11239	0.000633433
2509	11649	0.000633433
2509	11844	0.00062921
2509	11998	0.000633433
2509	12146	0.000633433
2509	12810	0.00059965
2509	13096	0.000616541
2509	13114	0.00115285
2509	13182	0.000633433
2509	15001	0.000633433
2509	15189	0.00062921
2509	16539	0.000633433
2509	17076	0.000540529
2509	17179	0.000523638
2509	17729	0.00062921
2509	18328	0.00820929
2510	2510	9.16958
2510	4389	0.0143954
2510	4655	0.0143954
2510	7120	0.0143954
2511	2511	3.57172
2511	5801	0.151515
2512	2512	2.58558
2512	13419	0.468304
2513	2513	2.94016
2514	2514	4.12687
2514	13837	0.169539
2515	2065	0.223714
2515	2515	4.55854
2515	10580	0.537658
2516	2516	1.5728
2517	2517	2.84715
2518	2518	4.42686
2518	12558	0.185414
2519	2519	2.13836
2519	4364	0.28626
2520	2520	2.6208
2520	8754	0.1136
2520	10117	0.12
2521	1673	0.0744971
2521	2521	4.91284
2522	2522	8.57919
2522	6997	0.00275903
2522	10119	0.0138697
2522	12209	0.00279632
2522	17179	0.00279632
2522	17182	0.00275903
2523	2523	1.92657
2523	13698	0.215983
2524	1490	0.0684428
2524	2524	3.42627
2525	2525	3.70973
2525	16710	0.116732
2526	2526	1.45111
2527	2527	2.55727
2528	610	0.000445285
2528	719	0.000225671
2528	907	0.000227186
2528	1501	0.000225671
2528	1506	0.000216584
2528	1594	0.000678529
2528	1718	0.000227186
2528	2038	0.000227186
2528	2109	0.000227186
2528	2528	14.2784
2528	3203	0.000227186
2528	3440	0.000227186
2528	3788	0.000227186
2528	4015	0.000227186
2528	4136	0.000224157
2528	4201	0.000227186
2528	4294	0.000227186
2528	4450	0.000227186
2528	4573	0.000213555
2528	4771	0.000227186
2528	5155	0.000224157
2528	5258	0.000681558
2528	6173	0.000209011
2528	6194	0.000227186
2528	6522	0.000227186
2528	6936	0.000202953
2528	6956	0.000227186
2528	7204	0.000225671
2528	7398	0.000227186
2528	7446	0.000227186
2528	7533	0.000227186
2528	7635	0.000227186
2528	7849	0.000449828
2528	7929	0.000201438
2528	8188	0.000227186
2528	8306	0.000215069
2528	8479	0.000227186
2528	8914	0.000224157
2528	9086	0.000446799
2528	9228	0.000227186
2528	9521	0.000227186
2528	9611	0.00021204
2528	9867	0.000216584
2528	9913	0.000449828
2528	10018	0.000224157
2528	10583	0.000454372
2528	10714	0.000224157
2528	10787	0.000222642
2528	10875	0.000227186
2528	11126	0.000227186
2528	11260	0.000454372
2528	11674	0.00021204
2528	12003	0.000222642
2528	12053	0.000216584
2528	12092	0.000221128
2528	12478	0.000227186
2528	12834	0.000227186
2528	12933	0.000227186
2528	12980	0.000227186
2528	13182	0.000454372
2528	13391	0.000227186
2528	13954	0.000225671
2528	14018	0.000227186
2528	14425	0.000227186
2528	15053	0.000666412
2528	15153	0.000681558
2528	15301	0.000222642
2528	15396	0.000227186
2528	15515	0.000225671
2528	15554	0.000221128
2528	15897	0.000224157
2528	16026	0.000227186
2528	16629	0.000227186
2528	16858	0.000227186
2528	17074	0.000227186
2528	17255	0.000227186
2528	17284	0.000225671
2528	17435	0.000227186
2528	17491	0.000225671
2528	18328	0.000227186
2528	18348	0.000225671
2529	2529	3.07542
2529	3875	0.111888
2530	2530	2.11277
2531	401	0.000733389
2531	951	0.000713832
2531	1464	0.000733389
2531	1594	0.000733389
2531	2531	12.479
2531	3271	0.000733389
2531	3940	0.00725077
2531	4450	0.000718721
2531	5536	0.000733389
2531	6956	0.000733389
2531	7101	0.000713832
2531	7211	0.00072361
2531	9961	0.00871755
2531	9968	0.000728499
2531	10712	0.000728499
2531	16154	0.000733389
2531	16413	0.000733389
2531	16702	0.000557375
2531	17179	0.000733389
2531	17659	0.000733389
2531	18014	0.00072361
2532	2532	3.2426
2532	4839	0.295858
2533	2533	3.04003
2534	2534	4.77481
2534	15815	0.266786
2535	2535	7.34754
2535	12635	0.0724778
2535	15577	0.0238902
2536	2536	2.14002
2537	2537	4.01103
2538	2538	3.95153
2538	9892	0.133752
2539	2539	4.2756
2539	6106	0.225
2539	17961	0.0834337
2540	2285	0.0104131
2540	2540	29.1218
2540	3940	0.0103436
2540	5059	0.0104131
2540	6574	0.00958001
2540	7127	0.0104131
2540	7727	0.300035
2540	7929	0.217425
2540	8110	0.00999653
2540	8647	0.0104131
2540	11093	0.0104131
2540	13469	0.0104131
2540	14893	0.0104131
2540	15042	0.019646
2540	17386	0.0100659
2540	17552	0.0104131
2540	18348	0.0104131
2541	254	0.148806
2541	2541	6.21035
2541	5861	0.0248839
2541	13563	0.0248839
2541	16178	0.0497678
2542	2542	5.5618
2543	2543	2.61074
2543	12775	0.248322
2544	2544	23.3303
2544	7398	2.60809
2545	2545	2.30244
2546	2546	8.52716
2546	9968	0.0107365
2546	14222	0.0529669
2547	2547	2.61417
2548	968	0.208519
2548	2548	5.58437
2548	12547	0.10461
2549	2549	1.93322
2550	2550	5.87614
2550	12991	0.183891
2550	17443	0.113475
2551	2551	3.1982
2552	929	0.0471426
2552	2552	8.4944
2552	7947	0.0474628
2553	2553	3.41652
2553	9805	0.262742
2554	2554	33.4652
2554	10712	1.26006
2554	11876	3.80728
2554	12277	3.13235
2554	13337	3.21362
2555	2555	3.14078
2556	2556	3.28047
2556	3414	0.251129
2556	6985	0.238713
2557	964	0.31867
2557	2557	6.86524
2557	11631	0.0317597
2558	2558	2.14785
2559	2559	3.10234
2560	2560	3.07876
2561	2561	2.06538
2561	3600	0.27256
2562	2562	2.42754
2562	10871	0.543478
2563	1113	0.0445236
2563	2563	4.85278
2563	13616	0.265064
2564	2564	4.86348
2564	5517	0.0403117
2564	6087	0.0403117
2564	16988	0.080086
2565	2565	2.0018
2566	1927	0.146843
2566	2566	2.87518
2567	2567	2.5779
2568	2568	7.46224
2568	6314	0.104218
2568	7030	0.0365375
2568	8913	0.0367827
2568	9704	0.181707
2569	2569	3.99915
2569	5366	0.380831
2569	17971	0.31637
2570	2570	1.87816
2571	2571	2.50879
2571	12008	0.343774
2572	2572	4.1443
2572	3496	0.453078
2573	2573	1.78475
2573	17122	0.467832
2574	2574	4.95554
2574	11345	0.13067
2574	13774	0.133073
2575	2575	4.58137
2575	4334	0.188147
2575	17761	0.0467231
2576	2576	2.4
2577	2577	2.17185
2577	3867	0.137112
2578	2578	32.5129
2578	2823	0.26637
2578	5431	3.12059
2578	6588	0.130667
2578	8420	0.654519
2578	9828	0.969481
2578	11131	0.0444444
2578	16739	0.0444444
2578	17564	0.0441481
2579	656	0.146628
2579	2579	4.22874
2580	2580	3.58853
2581	2581	4.18512
2581	9773	0.210999
2582	2582	3.31493
2583	1531	0.0968523
2583	2583	5.37401
2583	11935	0.120258
2584	2584	4.74618
2584	5897	0.285623
2585	2585	7.16437
2585	7766	0.0922208
2586	2586	2.42118
2587	916	0.0288988
2587	1389	0.0173625
2587	1822	0.011575
2587	2587	13.505
2587	3146	0.0055174
2587	6956	0.00578748
2587	10048	0.040088
2587	10341	0.0403966
2587	10863	0.0457983
2587	17179	0.00578748
2587	18256	0.00578748
2588	655	0.0130844
2588	2588	4.55216
2588	9951	0.0127355
2588	15391	0.0261689
2589	2589	2.06202
2590	2590	2.71702
2590	5419	0.330521
2591	2591	4.72014
2591	10989	0.209187
2592	2592	2.6213
2593	2593	3.64367
2593	15293	0.262009
2594	2594	3.10144
2595	2595	1.80402
2596	2596	2.35463
2597	2597	4.88625
2597	6238	0.106165
2597	11609	0.0395218
2597	14374	0.0133821
2598	2598	15.0091
2598	3170	0.00485801
2598	3216	0.0562094
2598	5296	0.0244531
2598	8744	0.00489061
2598	9751	0.00489061
2598	11989	0.00469499
2599	1978	1.41616
2599	2599	5.93918
2599	6485	0.770634
2600	2294	0.0860029
2600	2600	4.66003
2601	2601	2.3749
2602	2602	2.77347
2602	14032	0.111773
2603	2603	2.6019
2603	15973	0.118953
2604	2604	2.51604
2605	1166	0.927763
2605	1850	0.013166
2605	2605	75.7813
2605	3348	0.013166
2605	3645	0.013166
2605	4669	0.351795
2605	5155	0.0128149
2605	6374	0.026332
2605	6956	0.013166
2605	7849	0.013166
2605	13201	0.0129027
2605	14535	0.0130782
2605	17502	0.0129904
2605	17659	0.262266
2606	2606	3.55079
2607	2607	3.22766
2608	2608	4.2915
2608	5179	0.249861
2609	2609	2.04467
2610	2610	7.4714
2610	6936	0.0176908
2610	7570	0.0176908
2610	8358	0.0353815
2610	12954	0.0176908
2610	12956	0.0352636
2610	13821	0.0165114
2611	2611	1.54296
2612	2612	3.4576
2613	2613	6.61958
2613	4228	0.0093791
2613	16100	0.0181955
2613	16236	0.0093791
2614	2614	29.2026
2614	3613	0.78693
2614	11048	0.823235
2614	11096	0.037306
2614	18231	0.0375563
2615	2615	3.12536
2615	7169	0.357007
2616	2616	5.65701
2616	3960	0.110418
2616	4277	0.0222916
2616	4799	0.199435
2616	11131	0.0222916
2617	2617	2.62299
2618	2618	2.57761
2619	1518	0.0282463
2619	2619	4.43162
2619	7015	0.0914448
2620	2620	2.47567
2620	13533	0.137741
2621	1123	0.00958773
2621	2621	36.3643
2621	3645	0.306296
2621	3770	0.00958773
2621	3868	0.343049
2621	9411	0.00958773
2621	13182	0.00958773
2621	15897	0.00894855
2621	17729	0.00958773
2622	2622	3.39038
2623	587	0.345444
2623	2623	4.85006
2623	4458	0.0432526
2623	7536	0.212226
2624	2624	9.98801
2624	11239	0.0940063
2625	2625	1.9432
2626	1289	0.328453
2626	2626	3.35435
2626	3655	0.112613
2627	2627	2.44475
2628	2628	2.5183
2629	2629	2.63874
2630	1321	0.396192
2630	1811	0.528558
2630	2276	0.679964
2630	2630	45.6192
2630	2762	0.808704
2630	3016	1.75159
2630	3929	1.33001
2630	5090	0.677244
2630	6103	1.07525
2630	6511	0.267452
2630	6637	0.271079
2630	8834	0.271986
2630	11171	0.536718
2630	11269	0.135993
2630	12089	0.260199
2630	12318	0.528558
2630	12504	0.399819
2630	12869	0.135993
2630	13842	2.14506
2630	15983	0.810517
2630	16370	0.267452
2630	16683	0.135086
2630	18039	0.401632
2631	2631	3.77893
2632	2632	3.3784
2633	688	0.256191
2633	2633	2.27583
2633	15897	0.128096
2634	2634	2.5544
2635	2635	3.06491
2636	2636	2.92735
2636	15650	0.196025
2637	2637	2.54374
2638	2638	3.01193
2639	2639	6.5807
2639	11708	0.016469
2639	11968	0.016469
2639	14784	0.0822354
2639	14986	0.016469
2640	2640	4.5641
2640	6936	0.147929
2640	8358	0.147929
2641	475	0.101695
2641	499	0.498983
2641	1171	1.21017
2641	1433	1.31661
2641	2641	10.1403
2641	11105	0.201356
2641	11178	1.8922
2642	2642	2.2508
2642	3026	0.236422
2643	2643	4.57255
2643	14846	0.0456438
2644	2644	2.20814
2645	2645	4.09474
2645	3070	0.0789474
2646	2646	3.85227
2647	2647	3.20699
2648	913	0.071736
2648	2648	3.95361
2649	2649	1.48515
2650	2650	5.52039
2651	2651	4.17133
2652	2652	2.90508
2653	2653	4.06278
2653	9452	0.0275926
2653	10854	0.0553704
2653	12972	0.0277778
2654	2654	3.23818
2654	17253	0.126532
2655	2655	6.4992
2655	5333	0.0299678
2655	6960	0.209775
2655	8003	0.0587289
2656	2656	3.40421
2656	6172	0.193548
2657	2657	2.89594
2658	409	0.336538
2658	2006	0.191667
2658	2658	6.39936
2659	2659	3.8089
2659	9161	0.0780105
2660	2660	1.86751
2661	2661	3.37002
2662	375	0.0976597
2662	488	0.195866
2662	649	0.0082021
2662	688	0.204287
2662	2662	41.6874
2662	2955	0.0645779
2662	3342	0.219598
2662	3965	0.0082021
2662	5239	0.00798338
2662	5468	0.05736
2662	5593	0.0325897
2662	5883	0.187391
2662	5905	0.0321522
2662	6073	0.0410105
2662	6720	0.0164042
2662	6973	0.0082021
2662	7398	0.749891
2662	7472	0.00798338
2662	8188	0.0328084
2662	10294	0.0160214
2662	10394	0.0163495
2662	11028	0.0161855
2662	11206	0.0488845
2662	12458	0.302165
2662	12603	0.26974
2662	12657	0.0082021
2662	12792	0.0409011
2662	12798	0.0955271
2662	12825	0.0544073
2662	12850	0.252789
2662	14972	0.00776465
2662	15146	0.00814742
2662	15357	0.00798338
2662	15587	0.2535
2662	15701	0.0082021
2662	17137	0.0164042
2662	17180	0.0161855
2662	18084	0.0082021
2663	2663	16.1732
2663	3735	0.299875
2663	17179	0.0231871
2664	2664	3.23305
2664	14353	0.291935
2665	2665	3.90186
2665	6284	0.0525762
2665	8953	0.309148
2666	549	0.195005
2666	2666	6.0228
2666	4040	0.19392
2666	11048	0.0325733
2667	2667	5.0711
2667	11135	0.0618988
2667	12581	0.123798
2667	12674	0.125471
2668	2668	3.03052
2668	4548	0.109012
2669	2669	1.75713
2670	2670	5.77236
2670	4446	0.230739
2670	11430	0.286101
2671	261	0.0523044
2671	2671	11.6277
2671	3271	0.0662463
2671	5227	0.104875
2671	7785	0.119528
2671	15905	0.0131427
2671	16397	0.0133203
2671	17018	0.0133203
2671	17590	0.0133203
2672	2672	5.39647
2672	4623	0.264412
2673	2673	2.26727
2674	2674	9.31137
2674	2932	0.0502102
2674	4706	0.0847438
2674	4918	0.0170396
2674	7882	0.102124
2674	11377	0.0170396
2675	2675	4.66159
2676	2676	3.02391
2676	3145	0.251067
2676	5600	0.360376
2677	699	1.48042
2677	703	1.84897
2677	1085	0.548167
2677	2677	12.3617
2678	2678	2.77778
2679	2679	3.5934
2680	2680	2.51185
2681	273	0.0123865
2681	2681	6.6071
2681	3316	0.0123865
2681	9644	0.0613543
2681	11414	0.0368291
2682	1092	0.343324
2682	2682	4.05216
2683	1663	0.0798583
2683	2683	5.30308
2684	2684	2.83415
2685	2685	2.83168
2685	4459	0.106534
2686	2686	2.90616
2687	2687	2.69192
2688	2688	8.11024
2688	2714	0.0229832
2688	4101	0.183253
2688	7219	0.0226002
2688	13182	0.011415
2689	2689	2.07611
2690	2690	1.66924
2691	2691	5.96348
2691	2824	0.550562
2691	3371	0.27809
2691	5872	0.277154
2691	17756	0.140449
2692	2692	4.22098
2692	13832	0.128977
2693	2693	2.81904
2694	2694	13.2771
2694	7126	1.4094
2694	12379	0.186834
2694	14637	1.28276
2695	2695	2.64373
2695	13005	0.0832408
2695	13942	0.241398
2696	2696	3.03679
2697	2697	1.65378
2697	16833	0.138122
2698	2698	8.2421
2698	5258	0.00233536
2698	5535	0.00233536
2698	6637	0.0116768
2698	8813	0.00207068
2698	11143	0.0139499
2698	15053	0.00233536
2699	2699	2.26181
2700	2700	2.36193
2700	4606	0.108147
2701	2701	2.90226
2701	6648	0.183262
2702	2702	3.47447
2703	2703	2.42547
2704	2704	4.13887
2704	15742	0.167317
2705	2705	3.31495
2706	2706	2.48647
2706	17726	0.276753
2707	2707	3.49482
2707	11657	0.216716
2708	2708	3.29203
2708	3269	0.168476
2709	2709	3.6265
2709	3239	0.188034
2710	2710	2.20896
2711	967	0.160514
2711	2711	3.58962
2712	2712	3.57746
2713	2713	20.9958
2713	2741	0.10395
2713	5530	0.10395
2713	12039	3.10049
2713	17876	2.90852
2714	279	0.00544989
2714	1078	0.011011
2714	2688	0.0109739
2714	2714	7.9713
2714	2853	0.00552404
2714	3223	0.00556112
2714	6445	0.00556112
2714	7180	0.00537575
2714	7198	0.00541282
2714	7219	0.0662514
2714	7515	0.00541282
2714	10595	0.00552404
2714	11206	0.00519038
2714	12474	0.011011
2714	16879	0.00552404
2715	2715	3.24797
2715	8275	0.243112
2716	2716	1.59524
2716	17564	0.123153
2717	2717	2.98897
2718	2718	2.64508
2719	130	0.0437113
2719	1530	0.111581
2719	1588	0.0250796
2719	2330	0.0313599
2719	2719	15.3719
2719	3682	0.00615475
2719	5593	0.00628036
2719	13874	0.00628036
2719	17371	0.00628036
2720	581	0.0754907
2720	2720	2.99446
2720	15709	0.0754907
2721	2721	5.4297
2721	5933	0.270909
2721	15901	0.173939
2722	2722	3.29682
2723	2723	3.75053
2724	1594	0.00723903
2724	2724	29.324
2724	3096	0.00463298
2724	3735	0.00675643
2724	5883	0.00641861
2724	6924	0.00723903
2724	7398	0.31485
2724	7472	0.00714251
2724	12834	0.00723903
2724	17179	0.00608079
2725	2725	3.12522
2726	2726	4.70669
2726	4317	0.0523432
2726	13025	0.0174866
2727	2727	4.07332
2727	17860	0.132514
2728	2728	4.14536
2728	3935	0.267777
2728	17811	0.0675068
2729	2729	2.417
2730	2730	3.52005
2731	2731	2.65499
2732	2430	0.357542
2732	2732	2.62969
2733	1683	0.0272222
2733	2733	6.91778
2733	12161	0.110741
2734	2734	2.04804
2735	2735	4.65579
2735	8581	0.100891
2735	12097	0.100555
2736	1025	0.0744971
2736	2736	4.27117
2737	2737	29.4244
2737	4032	0.269581
2737	8049	0.0910747
2737	8342	0.364299
2737	11584	2.6357
2737	11844	0.182149
2737	14609	1.72678
2737	15357	1.62477
2738	2738	2.57443
2739	2739	3.12349
2739	7042	0.242131
2740	2740	4.23935
2740	17196	0.24097
2741	2741	18.4096
2741	4277	0.10395
2741	12047	4.24324
2741	17876	2.28482
2742	2742	2.59123
2743	2743	3.53184
2743	6532	0.302168
2744	391	0.189429
2744	2744	3.91712
2745	2745	3.92973
2745	3070	0.0669195
2746	2746	4.08132
2747	2747	2.72475
2747	15620	0.2658
2748	2748	7.3149
2748	11096	0.0219394
2748	11959	0.108673
2749	2749	5.71053
2749	11566	0.504049
2749	15765	0.302294
2750	2750	3.09755
2750	6387	0.0363989
2751	2751	2.77301
2752	2752	4.51444
2752	5739	0.161011
2753	2753	3.55552
2754	2754	2.36813
2755	2755	3.95174
2755	14252	0.466009
2756	2756	3.25888
2757	2757	3.37661
2758	2758	3.06162
2759	2759	3.28697
2759	12309	0.0916126
2760	2760	63.7643
2760	4295	2.79717
2760	5590	0.935162
2760	8913	0.0598504
2760	9120	1.67623
2760	11056	0.619285
2760	13845	0.0623441
2761	2761	2.5971
2762	2630	0.12908
2762	2762	6.90547
2762	5090	0.0220523
2762	9661	0.066157
2763	663	0.0038615
2763	1970	0.0038615
2763	2010	0.0038615
2763	2763	14.8963
2763	3735	0.115047
2763	9898	0.0038615
2763	10583	0.00378427
2763	10831	0.0038615
2763	17182	0.0038615
2764	2764	3.37391
2764	9312	0.0869565
2765	2765	8.343
2765	14515	0.0925355
2766	965	0.231506
2766	2766	7.82776
2766	2840	0.163102
2767	2767	3.52916
2768	2768	38.4218
2768	3663	11.9087
2768	15895	2.5209
2768	15945	1.36068
2768	15960	0.567337
2768	16245	0.455108
2769	2769	1.97518
2770	2770	2.03285
2771	2771	2.20756
2772	2772	4.24217
2772	17005	0.180723
2773	2773	3.99607
2773	4660	0.0944262
2774	2774	5.85925
2774	7692	0.114669
2775	2775	1.71606
2776	1386	0.0128988
2776	2776	11.411
2776	3096	0.0126408
2776	6339	0.0127268
2776	6522	0.0128988
2776	6536	0.505203
2776	6852	0.0994926
2776	7308	0.0378364
2776	8663	0.0127268
2776	8683	0.0126408
2776	10306	0.0363746
2776	13624	0.154184
2776	14556	0.0887437
2776	16058	0.0885717
2776	16452	0.0257976
2777	2777	2.2982
2778	2778	1.38583
2779	2779	3.89471
2780	2780	8.81734
2780	15053	0.0190138
2780	17179	0.0190138
2781	2781	2.37479
2782	1116	0.192802
2782	2782	2.55784
2783	2783	3.71798
2784	2784	3.64839
2784	13286	0.342396
2784	13886	0.137327
2785	2785	4.74054
2785	10297	0.0303215
2785	13294	0.0913716
2785	13616	0.0610501
2786	136	0.0517093
2786	921	0.00430911
2786	2786	14.0671
2786	6056	0.064177
2786	8689	0.00430911
2786	11378	0.00430911
2786	16266	0.00410801
2787	1734	0.15873
2787	2787	16.5175
2787	5166	0.631746
2787	9783	1.10476
2787	18038	1.03069
2788	2788	3.11646
2788	7865	0.247257
2788	14252	0.378059
2789	2789	1.98922
2790	2790	3.22701
2791	2791	3.07912
2792	2792	2.48258
2792	10512	0.376774
2793	2793	3.18475
2794	1213	0.15213
2794	2794	25.4681
2794	3697	0.909736
2794	4594	0.758621
2794	6056	1.13742
2794	11312	0.0760649
2794	12515	0.228195
2794	18159	0.531947
2795	2795	3.21369
2796	2796	2.96378
2797	2797	2.42594
2798	1451	0.00332682
2798	2798	10.0885
2798	7655	0.0220433
2798	8592	0.0151357
2798	9086	0.00360617
2798	10081	0.00380933
2798	11093	0.00355537
2798	13182	0.00365696
2798	13533	0.00352998
2798	17080	0.00363156
2799	2799	5.067
2799	12422	0.0409745
2799	13288	0.122647
2800	2800	4.26781
2800	4124	0.0954416
2801	2801	2.57478
2802	2802	21.7171
2802	3459	0.335071
2802	7820	0.445272
2802	10576	0.781087
2802	10612	0.651526
2802	13149	0.107967
2802	13175	0.331348
2802	14671	0.556217
2802	15334	0.995532
2802	16258	0.552494
2802	16774	1.53909
2802	17747	0.670141
2803	2803	3.1289
2804	610	0.00231558
2804	2804	14.8329
2804	4450	0.0024479
2804	5405	0.00248098
2804	7775	0.00248098
2804	8085	0.00246444
2804	8455	0.00238174
2804	9354	0.00216672
2804	10612	0.00248098
2804	10712	0.00246444
2804	12667	0.00248098
2804	13182	0.00248098
2804	14307	0.00243136
2805	2805	2.84315
2806	2806	2.69984
2806	14672	0.219589
2807	2807	4.06906
2807	14402	0.13403
2808	2808	3.23675
2809	2809	4.63267
2810	2810	6.87794
2810	7584	0.232221
2810	9159	0.309025
2811	2811	3.23112
2811	13956	0.132067
2812	2812	3.73993
2813	921	0.287548
2813	2813	3.12901
2814	2814	2.29426
2815	2815	1.7976
2816	1433	0.916958
2816	2816	7.65997
2816	11105	1.29108
2816	14102	0.517483
2817	2817	1.86146
2818	2818	3.10613
2819	2819	3.4492
2820	2820	2.98813
2820	6759	0.09375
2821	2821	1.2987
2822	2822	2.39003
2823	2578	0.395708
2823	2823	5.70624
2823	6597	0.697518
2823	6761	0.100604
2824	2691	0.140832
2824	2824	4.79112
2824	3371	0.563327
2824	5872	0.140832
2824	17756	0.140832
2825	2825	4.05846
2825	8388	0.0938361
2826	2826	4.47262
2826	7010	0.0562641
2827	454	0.104749
2827	2827	7.65189
2828	2828	3.88438
2829	2829	3.40975
2830	2830	3.83375
2830	14743	0.24522
2831	2831	3.05668
2832	83	0.00549308
2832	363	0.0554133
2832	852	0.00553019
2832	887	0.0439817
2832	1196	0.00553019
2832	1446	0.0110975
2832	2832	17.5518
2832	3271	0.00553019
2832	3287	0.0109862
2832	3645	0.00556731
2832	5163	0.00553019
2832	5777	0.00553019
2832	6156	0.00556731
2832	6970	0.0167019
2832	7486	0.00553019
2832	7618	0.00541885
2832	7779	0.198679
2832	8462	0.0717812
2832	8677	0.0441302
2832	10235	0.04439
2832	10433	0.00556731
2832	12290	0.00556731
2832	13003	0.00553019
2832	13149	0.0330327
2832	14228	0.066251
2832	14810	0.0772
2832	16016	0.010949
2832	17179	0.00556731
2833	2833	2.38488
2833	13367	0.127443
2833	15668	0.127443
2834	2834	2.58528
2835	2835	4.2001
2836	2836	4.28116
2837	402	0.159523
2837	2837	5.97504
2837	4803	0.478568
2838	2838	5.90813
2839	2839	2.6535
2840	2766	0.104372
2840	2840	8.91291
2840	2949	0.339034
2840	4521	0.15603
2840	14350	0.0255642
2841	664	0.372896
2841	2841	3.00758
