FeatureSpace	FeatureID	Feature	Label	AbundanceThreshold	RequiredPrevalence	ObservedThresholdPrevalence	ObservedDetectionPrevalence	MaxRelativeAbundance	PrimaryUniverse	AbundanceEstimable	PrevalenceEstimable	ControlPresent	ControlAbsent	CRCPresent	CRCAbsent
Pathway	PW0296	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.00001	0.2	0.9	0.9	0.00260789487533227	TRUE	TRUE	FALSE	53	6	46	5
Pathway	PW0297	PWY-5101: L-isoleucine biosynthesis II	PWY-5101: L-isoleucine biosynthesis II	0.00001	0.2	0.490909090909091	0.490909090909091	0.00418801398218942	TRUE	TRUE	TRUE	29	30	25	26
Pathway	PW0298	PWY-3781: aerobic respiration I (cytochrome c)	PWY-3781: aerobic respiration I (cytochrome c)	0.00001	0.2	0.681818181818182	0.681818181818182	0.00419586343525252	TRUE	TRUE	TRUE	39	20	36	15
Pathway	PW0299	PWY-6143: CMP-pseudaminate biosynthesis	PWY-6143: CMP-pseudaminate biosynthesis	0.00001	0.2	0.572727272727273	0.572727272727273	0.00139615247291429	TRUE	TRUE	TRUE	37	22	26	25
Pathway	PW0300	PYRIDNUCSAL-PWY: NAD salvage pathway I	PYRIDNUCSAL-PWY: NAD salvage pathway I	0.00001	0.2	0.918181818181818	0.918181818181818	0.003995901851849	TRUE	TRUE	FALSE	53	6	48	3
Pathway	PW0301	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0.00001	0.2	0.618181818181818	0.618181818181818	0.0029883949080976	TRUE	TRUE	TRUE	33	26	35	16
Pathway	PW0302	PWY-7209: superpathway of pyrimidine ribonucleosides degradation	PWY-7209: superpathway of pyrimidine ribonucleosides degradation	0.00001	0.2	0.654545454545455	0.654545454545455	0.00109027315825051	TRUE	TRUE	TRUE	38	21	34	17
Pathway	PW0303	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.00001	0.2	0.854545454545454	0.854545454545454	0.00137765675926057	TRUE	TRUE	FALSE	48	11	46	5
Pathway	PW0304	PWY-5918: superpathay of heme biosynthesis from glutamate	PWY-5918: superpathay of heme biosynthesis from glutamate	0.00001	0.2	0.827272727272727	0.827272727272727	0.00236677909761449	TRUE	TRUE	FALSE	45	14	46	5
Pathway	PW0305	ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0.00001	0.2	0.518181818181818	0.527272727272727	0.000550525454659829	TRUE	TRUE	TRUE	27	32	31	20
Pathway	PW0306	PWY-5189: tetrapyrrole biosynthesis II (from glycine)	PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.00001	0.2	0.872727272727273	0.881818181818182	0.00269577220398586	TRUE	TRUE	FALSE	47	12	50	1
Pathway	PW0307	PROPFERM-PWY: L-alanine fermentation to propanoate and acetate	PROPFERM-PWY: L-alanine fermentation to propanoate and acetate	0.00001	0.2	0.454545454545455	0.454545454545455	0.000456141233857282	TRUE	TRUE	TRUE	22	37	28	23
Pathway	PW0308	PWY-5173: superpathway of acetyl-CoA biosynthesis	PWY-5173: superpathway of acetyl-CoA biosynthesis	0.00001	0.2	0.854545454545454	0.854545454545454	0.00293920120466104	TRUE	TRUE	FALSE	49	10	45	6
Pathway	PW0309	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0.00001	0.2	0.745454545454545	0.754545454545455	0.00215015176791904	TRUE	TRUE	FALSE	50	9	33	18
Pathway	PW0310	CRNFORCAT-PWY: creatinine degradation I	CRNFORCAT-PWY: creatinine degradation I	0.00001	0.2	0.263636363636364	0.263636363636364	0.000116516345897633	TRUE	TRUE	TRUE	18	41	11	40
Pathway	PW0311	P621-PWY: nylon-6 oligomer degradation	P621-PWY: nylon-6 oligomer degradation	0.00001	0.2	0.645454545454546	0.654545454545455	0.00213072996803172	TRUE	TRUE	TRUE	41	18	31	20
Pathway	PW0312	PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	0.00001	0.2	0.572727272727273	0.572727272727273	0.000579772887885123	TRUE	TRUE	TRUE	36	23	27	24
Pathway	PW0313	PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	0.00001	0.2	0.536363636363636	0.563636363636364	0.0012090588302038	TRUE	TRUE	TRUE	30	29	32	19
Pathway	PW0314	PWY-5675: nitrate reduction V (assimilatory)	PWY-5675: nitrate reduction V (assimilatory)	0.00001	0.2	0.654545454545455	0.663636363636364	0.00405440096368044	TRUE	TRUE	TRUE	33	26	40	11
Pathway	PW0315	PWY-922: mevalonate pathway I	PWY-922: mevalonate pathway I	0.00001	0.2	0.572727272727273	0.572727272727273	0.000903566863754675	TRUE	TRUE	TRUE	36	23	27	24
Pathway	PW0316	PWY66-389: phytol degradation	PWY66-389: phytol degradation	0.00001	0.2	0.663636363636364	0.781818181818182	0.00184073927517837	TRUE	TRUE	FALSE	42	17	44	7
Pathway	PW0317	P122-PWY: heterolactic fermentation	P122-PWY: heterolactic fermentation	0.00001	0.2	0.636363636363636	0.672727272727273	0.00140887849969864	TRUE	TRUE	TRUE	38	21	36	15
Pathway	PW0318	PWY0-1338: polymyxin resistance	PWY0-1338: polymyxin resistance	0.00001	0.2	0.318181818181818	0.445454545454545	0.00106180831022699	TRUE	TRUE	TRUE	23	36	26	25
Pathway	PW0319	PWY-5920: superpathway of heme biosynthesis from glycine	PWY-5920: superpathway of heme biosynthesis from glycine	0.00001	0.2	0.6	0.6	0.00129092927259878	TRUE	TRUE	TRUE	31	28	35	16
Pathway	PW0320	PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	0.00001	0.2	0.381818181818182	0.509090909090909	0.000603765020932996	TRUE	TRUE	TRUE	27	32	29	22
Pathway	PW0321	P163-PWY: L-lysine fermentation to acetate and butanoate	P163-PWY: L-lysine fermentation to acetate and butanoate	0.00001	0.2	0.3	0.3	0.000875033508497984	TRUE	FALSE	FALSE	7	52	26	25
Pathway	PW0322	P221-PWY: octane oxidation	P221-PWY: octane oxidation	0.00001	0.2	0.390909090909091	0.627272727272727	0.000615641660758325	TRUE	TRUE	TRUE	33	26	36	15
Pathway	PW0323	PWY-7616: methanol oxidation to carbon dioxide	PWY-7616: methanol oxidation to carbon dioxide	0.00001	0.2	0.5	0.554545454545455	0.000291746119884802	TRUE	TRUE	TRUE	33	26	28	23
Pathway	PW0324	PWY1G-0: mycothiol biosynthesis	PWY1G-0: mycothiol biosynthesis	0.00001	0.2	0.209090909090909	0.209090909090909	0.000445567576015608	TRUE	FALSE	FALSE	17	42	6	45
Pathway	PW0325	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0.00001	0.2	0.281818181818182	0.309090909090909	0.000175872832827835	TRUE	TRUE	TRUE	20	39	14	37
Pathway	PW0326	PWY66-388: fatty acid &alpha;-oxidation III	PWY66-388: fatty acid &alpha;-oxidation III	0.00001	0.2	0.136363636363636	0.209090909090909	0.000262522954412907	FALSE	FALSE	FALSE	17	42	6	45
Pathway	PW0327	PWY-4702: phytate degradation I	PWY-4702: phytate degradation I	0.00001	0.2	0.581818181818182	0.6	0.00282926905819459	TRUE	TRUE	TRUE	31	28	35	16
Pathway	PW0328	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	0.00001	0.2	0.636363636363636	0.636363636363636	0.00455245873795125	TRUE	TRUE	TRUE	35	24	35	16
Pathway	PW0329	PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis	PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis	0.00001	0.2	0.418181818181818	0.418181818181818	0.00124948291935406	TRUE	TRUE	TRUE	29	30	17	34
Pathway	PW0330	PWY-7279: aerobic respiration II (cytochrome c) (yeast)	PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0.00001	0.2	0.318181818181818	0.418181818181818	0.00277794844229915	TRUE	TRUE	TRUE	20	39	26	25
Pathway	PW0331	PWY-6629: superpathway of L-tryptophan biosynthesis	PWY-6629: superpathway of L-tryptophan biosynthesis	0.00001	0.2	0.609090909090909	0.609090909090909	0.00439318816142633	TRUE	TRUE	TRUE	30	29	37	14
Pathway	PW0332	PWY-5723: Rubisco shunt	PWY-5723: Rubisco shunt	0.00001	0.2	0.709090909090909	0.709090909090909	0.00464099156134109	TRUE	TRUE	TRUE	38	21	40	11
Pathway	PW0333	PWY-6630: superpathway of L-tyrosine biosynthesis	PWY-6630: superpathway of L-tyrosine biosynthesis	0.00001	0.2	0.663636363636364	0.663636363636364	0.00319937645168932	TRUE	TRUE	TRUE	33	26	40	11
Pathway	PW0334	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0.00001	0.2	0.827272727272727	0.827272727272727	0.00224043273546164	TRUE	TRUE	FALSE	46	13	45	6
Pathway	PW0335	ENTBACSYN-PWY: enterobactin biosynthesis	ENTBACSYN-PWY: enterobactin biosynthesis	0.00001	0.2	0.518181818181818	0.518181818181818	0.00267121935379123	TRUE	TRUE	TRUE	26	33	31	20
Pathway	PW0336	PWY-5850: superpathway of menaquinol-6 biosynthesis I	PWY-5850: superpathway of menaquinol-6 biosynthesis I	0.00001	0.2	0.645454545454546	0.645454545454546	0.00242080946848379	TRUE	TRUE	TRUE	32	27	39	12
Pathway	PW0337	PWY-5896: superpathway of menaquinol-10 biosynthesis	PWY-5896: superpathway of menaquinol-10 biosynthesis	0.00001	0.2	0.645454545454546	0.645454545454546	0.00242080946848379	TRUE	TRUE	TRUE	32	27	39	12
Pathway	PW0338	ORNDEG-PWY: superpathway of ornithine degradation	ORNDEG-PWY: superpathway of ornithine degradation	0.00001	0.2	0.481818181818182	0.481818181818182	0.00416865406279401	TRUE	TRUE	TRUE	23	36	30	21
Pathway	PW0339	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	0.00001	0.2	0.645454545454546	0.645454545454546	0.00202430895314346	TRUE	TRUE	TRUE	32	27	39	12
Pathway	PW0340	PWY-6803: phosphatidylcholine acyl editing	PWY-6803: phosphatidylcholine acyl editing	0.00001	0.2	0.672727272727273	0.672727272727273	0.0022054192244716	TRUE	TRUE	TRUE	35	24	39	12
Pathway	PW0341	PWY-5994: palmitate biosynthesis I (animals and fungi)	PWY-5994: palmitate biosynthesis I (animals and fungi)	0.00001	0.2	0.436363636363636	0.436363636363636	0.00185532667398748	TRUE	TRUE	TRUE	32	27	16	35
Pathway	PW0342	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.00001	0.2	0.572727272727273	0.581818181818182	0.00195083898051806	TRUE	TRUE	TRUE	29	30	35	16
Pathway	PW0343	PWY-5656: mannosylglycerate biosynthesis I	PWY-5656: mannosylglycerate biosynthesis I	0.00001	0.2	0.563636363636364	0.581818181818182	0.00127039941885181	TRUE	TRUE	TRUE	29	30	35	16
Pathway	PW0344	PWY-7385: 1,3-propanediol biosynthesis (engineered)	PWY-7385: 1,3-propanediol biosynthesis (engineered)	0.00001	0.2	0.554545454545455	0.554545454545455	0.00125926198715059	TRUE	TRUE	TRUE	29	30	32	19
Pathway	PW0345	PWY-7094: fatty acid salvage	PWY-7094: fatty acid salvage	0.00001	0.2	0.490909090909091	0.509090909090909	0.000910118714795152	TRUE	TRUE	TRUE	26	33	30	21
Pathway	PW0346	PWY3O-355: stearate biosynthesis III (fungi)	PWY3O-355: stearate biosynthesis III (fungi)	0.00001	0.2	0.545454545454545	0.554545454545455	0.00108901508089068	TRUE	TRUE	TRUE	31	28	30	21
Pathway	PW0347	AST-PWY: L-arginine degradation II (AST pathway)	AST-PWY: L-arginine degradation II (AST pathway)	0.00001	0.2	0.509090909090909	0.509090909090909	0.0015540960995953	TRUE	TRUE	TRUE	26	33	30	21
Pathway	PW0348	PWY0-42: 2-methylcitrate cycle I	PWY0-42: 2-methylcitrate cycle I	0.00001	0.2	0.545454545454545	0.554545454545455	0.00179837998701561	TRUE	TRUE	TRUE	27	32	34	17
Pathway	PW0349	PWY-6823: molybdenum cofactor biosynthesis	PWY-6823: molybdenum cofactor biosynthesis	0.00001	0.2	0.509090909090909	0.518181818181818	0.00105597999412344	TRUE	TRUE	TRUE	28	31	29	22
Pathway	PW0350	PWY-7446: sulfoglycolysis	PWY-7446: sulfoglycolysis	0.00001	0.2	0.418181818181818	0.445454545454545	0.000876123137626028	TRUE	TRUE	TRUE	25	34	24	27
Pathway	PW0351	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	0.00001	0.2	0.445454545454545	0.445454545454545	0.00221477269121241	TRUE	TRUE	TRUE	28	31	21	30
Pathway	PW0352	ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	0.00001	0.2	0.0272727272727273	0.0272727272727273	0.000169365106583997	FALSE	FALSE	FALSE	1	58	2	49
Pathway	PW0353	PWY-5692: allantoin degradation to glyoxylate II	PWY-5692: allantoin degradation to glyoxylate II	0.00001	0.2	0.327272727272727	0.463636363636364	0.000390934679801446	TRUE	TRUE	TRUE	26	33	25	26
Pathway	PW0354	URDEGR-PWY: superpathway of allantoin degradation in plants	URDEGR-PWY: superpathway of allantoin degradation in plants	0.00001	0.2	0.327272727272727	0.463636363636364	0.000390934679801446	TRUE	TRUE	TRUE	26	33	25	26
Pathway	PW0355	PWY-5705: allantoin degradation to glyoxylate III	PWY-5705: allantoin degradation to glyoxylate III	0.00001	0.2	0.436363636363636	0.509090909090909	0.000692225684071499	TRUE	TRUE	TRUE	27	32	29	22
Pathway	PW0356	KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0.00001	0.2	0.509090909090909	0.518181818181818	0.000796355918373642	TRUE	TRUE	TRUE	28	31	29	22
Pathway	PW0357	GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.00001	0.2	0.518181818181818	0.609090909090909	0.000540809697480018	TRUE	TRUE	TRUE	32	27	35	16
Pathway	PW0358	P23-PWY: reductive TCA cycle I	P23-PWY: reductive TCA cycle I	0.00001	0.2	0.7	0.709090909090909	0.00104220825517848	TRUE	TRUE	FALSE	36	23	42	9
Pathway	PW0359	AEROBACTINSYN-PWY: aerobactin biosynthesis	AEROBACTINSYN-PWY: aerobactin biosynthesis	0.00001	0.2	0.227272727272727	0.227272727272727	0.000686973774200976	TRUE	TRUE	TRUE	15	44	10	41
Pathway	PW0360	PWY0-1533: methylphosphonate degradation I	PWY0-1533: methylphosphonate degradation I	0.00001	0.2	0.336363636363636	0.454545454545455	0.000565246108679543	TRUE	TRUE	TRUE	22	37	28	23
Pathway	PW0361	ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.00001	0.2	0.518181818181818	0.518181818181818	0.0027297665239686	TRUE	TRUE	TRUE	25	34	32	19
Pathway	PW0362	ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	0.00001	0.2	0.518181818181818	0.518181818181818	0.0027297665239686	TRUE	TRUE	TRUE	25	34	32	19
Pathway	PW0363	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	0.00001	0.2	0.472727272727273	0.518181818181818	0.000847784899211427	TRUE	TRUE	TRUE	26	33	31	20
Pathway	PW0364	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	0.00001	0.2	0.481818181818182	0.536363636363636	0.000762846872337406	TRUE	TRUE	TRUE	26	33	33	18
Pathway	PW0365	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	0.00001	0.2	0.481818181818182	0.536363636363636	0.000762846872337406	TRUE	TRUE	TRUE	26	33	33	18
Pathway	PW0366	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	0.00001	0.2	0.481818181818182	0.536363636363636	0.000762846872337406	TRUE	TRUE	TRUE	26	33	33	18
Pathway	PW0367	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	0.00001	0.2	0.481818181818182	0.536363636363636	0.000762846872337406	TRUE	TRUE	TRUE	26	33	33	18
Pathway	PW0368	PWY0-41: allantoin degradation IV (anaerobic)	PWY0-41: allantoin degradation IV (anaerobic)	0.00001	0.2	0.345454545454545	0.481818181818182	0.000601528486345375	TRUE	TRUE	TRUE	26	33	27	24
Pathway	PW0369	PWY-5677: succinate fermentation to butanoate	PWY-5677: succinate fermentation to butanoate	0.00001	0.2	0.363636363636364	0.363636363636364	0.000795934084426729	TRUE	TRUE	TRUE	15	44	25	26
Pathway	PW0370	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	0.00001	0.2	0.218181818181818	0.218181818181818	0.000829273194099986	TRUE	TRUE	TRUE	13	46	11	40
Pathway	PW0371	PWY-6263: superpathway of menaquinol-8 biosynthesis II	PWY-6263: superpathway of menaquinol-8 biosynthesis II	0.00001	0.2	0.627272727272727	0.627272727272727	0.00103663769806435	TRUE	TRUE	TRUE	33	26	36	15
Pathway	PW0372	PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0.00001	0.2	0.118181818181818	0.136363636363636	0.000699943551319059	FALSE	FALSE	FALSE	9	50	6	45
Pathway	PW0373	LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	0.00001	0.2	0.436363636363636	0.445454545454545	0.00119239100335889	TRUE	TRUE	TRUE	25	34	24	27
Pathway	PW0374	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	0.00001	0.2	0.463636363636364	0.463636363636364	0.00141210160914135	TRUE	TRUE	TRUE	23	36	28	23
Pathway	PW0375	PWY-7391: isoprene biosynthesis II (engineered)	PWY-7391: isoprene biosynthesis II (engineered)	0.00001	0.2	0.272727272727273	0.272727272727273	0.000416736278600349	TRUE	TRUE	TRUE	18	41	12	39
Pathway	PW0376	ECASYN-PWY: enterobacterial common antigen biosynthesis	ECASYN-PWY: enterobacterial common antigen biosynthesis	0.00001	0.2	0.527272727272727	0.554545454545455	0.00105750747558716	TRUE	TRUE	TRUE	29	30	32	19
Pathway	PW0377	PWY-4722: creatinine degradation II	PWY-4722: creatinine degradation II	0.00001	0.2	0.3	0.3	0.000143960677129389	TRUE	TRUE	TRUE	21	38	12	39
Pathway	PW0378	PWY-7039: phosphatidate metabolism, as a signaling molecule	PWY-7039: phosphatidate metabolism, as a signaling molecule	0.00001	0.2	0.190909090909091	0.2	0.000544737766178488	FALSE	TRUE	TRUE	10	49	12	39
Pathway	PW0379	URSIN-PWY: ureide biosynthesis	URSIN-PWY: ureide biosynthesis	0.00001	0.2	0.0636363636363636	0.0727272727272727	0.000135468775131351	FALSE	FALSE	FALSE	3	56	5	46
Pathway	PW0380	PWY-6396: superpathway of 2,3-butanediol biosynthesis	PWY-6396: superpathway of 2,3-butanediol biosynthesis	0.00001	0.2	0.172727272727273	0.172727272727273	0.00108853625198155	FALSE	FALSE	FALSE	15	44	4	47
Pathway	PW0381	PWY66-367: ketogenesis	PWY66-367: ketogenesis	0.00001	0.2	0.372727272727273	0.372727272727273	0.000131944221107955	TRUE	TRUE	TRUE	20	39	21	30
Pathway	PW0382	PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	0.00001	0.2	0.0272727272727273	0.0272727272727273	0.0000427271721380046	FALSE	FALSE	FALSE	1	58	2	49
Pathway	PW0383	LIPASYN-PWY: phospholipases	LIPASYN-PWY: phospholipases	0.00001	0.2	0.0909090909090909	0.1	0.000109784319107464	FALSE	FALSE	FALSE	7	52	4	47
Pathway	PW0384	PWY-6876: isopropanol biosynthesis	PWY-6876: isopropanol biosynthesis	0.00001	0.2	0.381818181818182	0.4	0.000754580297296959	TRUE	TRUE	TRUE	18	41	26	25
Pathway	PW0385	DENITRIFICATION-PWY: nitrate reduction I (denitrification)	DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0.00001	0.2	0.0727272727272727	0.109090909090909	0.0000244377160338074	FALSE	FALSE	FALSE	8	51	4	47
Pathway	PW0386	PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis	PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis	0.00001	0.2	0.0272727272727273	0.0636363636363636	0.0000273497475353159	FALSE	FALSE	FALSE	5	54	2	49
Pathway	PW0387	PWY-6167: flavin biosynthesis II (archaea)	PWY-6167: flavin biosynthesis II (archaea)	0.00001	0.2	0.381818181818182	0.381818181818182	0.00409251706179214	TRUE	TRUE	TRUE	22	37	20	31
Pathway	PW0388	METHANOGENESIS-PWY: methanogenesis from H2 and CO2	METHANOGENESIS-PWY: methanogenesis from H2 and CO2	0.00001	0.2	0.436363636363636	0.436363636363636	0.00286234752132128	TRUE	TRUE	TRUE	24	35	24	27
Pathway	PW0389	PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	0.00001	0.2	0.4	0.409090909090909	0.00259494331753316	TRUE	TRUE	TRUE	24	35	21	30
Pathway	PW0390	PWY-6165: chorismate biosynthesis II (archaea)	PWY-6165: chorismate biosynthesis II (archaea)	0.00001	0.2	0.345454545454545	0.345454545454545	0.00268265446376898	TRUE	TRUE	TRUE	18	41	20	31
Pathway	PW0391	PWY-6349: CDP-archaeol biosynthesis	PWY-6349: CDP-archaeol biosynthesis	0.00001	0.2	0.390909090909091	0.390909090909091	0.00217096389795968	TRUE	TRUE	TRUE	22	37	21	30
Pathway	PW0392	PWY-5198: factor 420 biosynthesis	PWY-5198: factor 420 biosynthesis	0.00001	0.2	0.427272727272727	0.436363636363636	0.00235600068507587	TRUE	TRUE	TRUE	27	32	21	30
Pathway	PW0393	PWY-6174: mevalonate pathway II (archaea)	PWY-6174: mevalonate pathway II (archaea)	0.00001	0.2	0.272727272727273	0.272727272727273	0.000473716167921839	TRUE	TRUE	TRUE	18	41	12	39
Pathway	PW0394	PWY-5180: toluene degradation I (aerobic) (via o-cresol)	PWY-5180: toluene degradation I (aerobic) (via o-cresol)	0.00001	0.2	0.236363636363636	0.236363636363636	0.00120003462887442	TRUE	TRUE	TRUE	14	45	12	39
Pathway	PW0395	PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	0.00001	0.2	0.254545454545455	0.263636363636364	0.00120003462887442	TRUE	TRUE	TRUE	17	42	12	39
Pathway	PW0396	THREOCAT-PWY: superpathway of L-threonine metabolism	THREOCAT-PWY: superpathway of L-threonine metabolism	0.00001	0.2	0.3	0.3	0.00137802619715973	TRUE	TRUE	TRUE	16	43	17	34
