Term	GenesWithTerm	FractionalGeneEquivalent	MOCK1FractionalRawReads	MOCK2FractionalRawReads
ko:K04023	2	2.0	129.0	121.0
ko:K04024	2	2.0	15.0	15.0
ko:K04030	2	2.0	14.0	13.0
ko:K04033	2	2.0	27.0	23.0
ko:K04080	2	2.0	18.0	13.0
ko:K04335	2	2.0	11.0	12.0
ko:K04337	2	2.0	10.0	1.0
ko:K04338	2	2.0	13.0	9.0
ko:K04459	2	0.7	7.800000000000001	11.0
ko:K04643	2	2.0	27.0	28.0
ko:K04691	2	1.0	40.0	42.5
ko:K04781	2	1.0	87.5	71.5
ko:K04783	2	1.0	59.0	58.0
ko:K04940	2	2.0	70.0	66.0
ko:K05303	2	1.3333333333333333	16.666666666666664	19.0
ko:K05311	2	2.0	165.0	171.0
ko:K05517	2	2.0	21.0	28.0
ko:K05521	2	2.0	13.0	14.0
ko:K05560	2	2.0	14.0	16.0
ko:K05562	2	2.0	20.0	33.0
ko:K05579	2	2.0	9.0	14.0
ko:K05580	2	0.6666666666666666	5.666666666666666	5.333333333333333
ko:K05586	2	2.0	7.0	5.0
ko:K05784	2	0.6666666666666666	4.0	2.6666666666666665
ko:K05789	2	0.5	16.5	16.75
ko:K05800	2	1.5	2.5	6.0
ko:K05813	2	1.5	45.0	47.0
ko:K05823	2	2.0	305.0	262.0
ko:K05824	2	2.0	24.0	33.0
ko:K05832	2	2.0	26.0	38.0
ko:K05881	2	2.0	28.0	16.0
ko:K05921	2	1.3333333333333333	9.666666666666666	7.0
ko:K05962	2	1.5	56.0	65.0
ko:K06006	2	2.0	12.0	15.0
ko:K06012	2	2.0	108.0	132.0
ko:K06021	2	0.325	24.625	25.875
ko:K06039	2	2.0	10.0	27.0
ko:K06078	2	2.0	16.0	8.0
ko:K06079	2	2.0	65.0	54.0
ko:K06146	2	1.0	8.0	6.5
ko:K06151	2	2.0	43.0	44.0
ko:K06165	2	2.0	12.0	8.0
ko:K06175	2	1.3333333333333333	19.0	24.666666666666668
ko:K06212	2	1.5	48.5	45.5
ko:K06214	2	2.0	23.0	31.0
ko:K06269	2	2.0	97.0	114.0
ko:K06283	2	2.0	48.0	45.0
ko:K06284	2	2.0	21.0	24.0
ko:K06310	2	2.0	274.0	285.0
ko:K06311	2	1.5	132.0	128.0
ko:K06313	2	2.0	245.0	238.0
ko:K06383	2	2.0	123.0	121.0
ko:K06384	2	2.0	45.0	41.0
ko:K06390	2	2.0	124.0	114.0
ko:K06392	2	2.0	20.0	27.0
ko:K06393	2	2.0	44.0	47.0
ko:K06394	2	2.0	189.0	159.0
ko:K06395	2	2.0	75.0	78.0
ko:K06396	2	2.0	73.0	99.0
ko:K06397	2	2.0	90.0	64.0
ko:K06405	2	2.0	61.0	50.0
ko:K06406	2	2.0	166.0	130.0
ko:K06407	2	2.0	35.0	29.0
ko:K06421	2	2.0	24.0	24.0
ko:K06423	2	2.0	11.0	8.0
ko:K06606	2	2.0	43.0	27.0
ko:K06879	2	1.0	20.0	18.5
ko:K06884	2	2.0	5.0	7.0
ko:K06903	2	2.0	22.0	26.0
ko:K06905	2	2.0	88.0	91.0
ko:K06931	2	2.0	86.0	63.0
ko:K06991	2	2.0	4.0	6.0
ko:K07020	2	2.0	17.0	11.0
ko:K07031	2	2.0	66.0	75.0
ko:K07046	2	2.0	27.0	31.0
ko:K07069	2	2.0	26.0	26.0
ko:K07070	2	2.0	8.0	7.0
ko:K07077	2	2.0	140.0	107.0
ko:K07078	2	2.0	35.0	36.0
ko:K07081	2	0.6666666666666666	9.666666666666666	13.333333333333332
ko:K07104	2	2.0	53.0	65.0
ko:K07115	2	2.0	35.0	23.0
ko:K07121	2	2.0	100.0	102.0
ko:K07125	2	1.0	2.5	4.0
ko:K07127	2	2.0	7.0	6.0
ko:K07128	2	2.0	100.0	92.0
ko:K07145	2	1.0	4.5	4.5
ko:K07162	2	2.0	33.0	40.0
ko:K07163	2	1.5	11.5	16.0
ko:K07173	2	2.0	26.0	15.0
ko:K07190	2	2.0	21.0	29.0
ko:K07226	2	2.0	24.0	17.0
ko:K07241	2	2.0	19.0	18.0
ko:K07257	2	2.0	101.0	118.0
ko:K07261	2	2.0	61.0	45.0
ko:K07266	2	2.0	23.0	29.0
ko:K07270	2	2.0	39.0	46.0
ko:K07290	2	2.0	23.0	30.0
ko:K07449	2	1.0	45.0	50.5
ko:K07450	2	2.0	95.0	89.0
ko:K07458	2	2.0	27.0	12.0
ko:K07469	2	2.0	88.0	147.0
ko:K07570	2	1.0	26.5	32.5
ko:K07653	2	0.30952380952380953	29.0	28.95238095238095
ko:K07654	2	0.30952380952380953	29.0	28.95238095238095
ko:K07659	2	2.0	33.0	30.0
ko:K07664	2	1.0	38.5	24.5
ko:K07674	2	1.0	17.0	34.5
ko:K07676	2	0.45	8.9	11.2
ko:K07685	2	1.5	14.5	23.0
ko:K07692	2	2.0	87.0	93.0
ko:K07699	2	2.0	111.0	117.0
ko:K07706	2	2.0	98.0	150.0
ko:K07709	2	2.0	18.0	12.0
ko:K07741	2	1.0	17.0	23.0
ko:K07769	2	2.0	15.0	19.0
ko:K07773	2	2.0	33.0	31.0
ko:K07783	2	1.0	11.0	24.0
ko:K08083	2	2.0	12.0	13.0
ko:K08085	2	1.0	10.0	9.5
ko:K08153	2	1.0	22.0	18.5
ko:K08156	2	0.6666666666666666	14.333333333333332	10.666666666666666
ko:K08159	2	1.0	5.5	10.5
ko:K08169	2	1.5	3.0	7.0
ko:K08191	2	1.0	11.0	24.0
ko:K08194	2	1.0	94.5	76.0
ko:K08219	2	2.0	7.0	14.0
ko:K08225	2	2.0	72.0	55.0
ko:K08256	2	2.0	49.0	61.0
ko:K08260	2	2.0	42.0	38.0
ko:K08276	2	2.0	13.0	21.0
ko:K08295	2	1.5	103.5	83.5
ko:K08310	2	2.0	54.0	48.0
ko:K08312	2	2.0	13.0	13.0
ko:K08323	2	0.6666666666666666	40.0	39.666666666666664
ko:K08348	2	1.0	10.5	13.0
ko:K08355	2	2.0	29.0	16.0
ko:K08363	2	2.0	33.0	26.0
ko:K08485	2	1.0	1.5	5.0
ko:K08682	2	2.0	25.0	34.0
ko:K08691	2	1.0	29.0	30.0
ko:K08692	2	1.0	37.5	36.0
ko:K08715	2	2.0	42.0	47.0
ko:K08723	2	0.6666666666666666	6.333333333333333	10.0
ko:K08906	2	1.5	5.5	7.0
ko:K08945	2	2.0	3.0	8.0
ko:K08965	2	1.5	51.0	84.0
ko:K08970	2	2.0	50.0	68.0
ko:K08984	2	2.0	29.0	23.0
ko:K08987	2	2.0	16.0	12.0
ko:K08993	2	2.0	27.0	32.0
ko:K09020	2	2.0	18.0	19.0
ko:K09130	2	2.0	109.0	95.0
ko:K09143	2	2.0	83.0	94.0
ko:K09167	2	2.0	24.0	16.0
ko:K09251	2	1.0	49.5	60.0
ko:K09459	2	2.0	80.0	66.0
ko:K09461	2	1.5	133.0	114.5
ko:K09650	2	2.0	22.0	21.0
ko:K09684	2	2.0	67.0	38.0
ko:K09688	2	1.5	41.0	35.5
ko:K09707	2	2.0	26.0	20.0
ko:K09725	2	2.0	77.0	81.0
ko:K09743	2	2.0	40.0	40.0
ko:K09785	2	2.0	224.0	224.0
ko:K09804	2	2.0	27.0	42.0
ko:K09814	2	1.0	9.0	16.0
ko:K09860	2	1.5	60.0	51.0
ko:K09882	2	1.5	26.0	25.5
ko:K09891	2	2.0	38.0	48.0
ko:K09895	2	2.0	21.0	16.0
ko:K09900	2	2.0	5.0	6.0
ko:K09902	2	2.0	7.0	10.0
ko:K09909	2	2.0	42.0	33.0
ko:K09910	2	2.0	18.0	21.0
ko:K09918	2	2.0	8.0	5.0
ko:K09926	2	2.0	16.0	10.0
ko:K09929	2	2.0	16.0	30.0
ko:K09934	2	2.0	169.0	193.0
ko:K09937	2	2.0	10.0	6.0
ko:K09938	2	2.0	37.0	26.0
ko:K09943	2	2.0	12.0	26.0
ko:K09944	2	2.0	64.0	59.0
ko:K09945	2	2.0	8.0	8.0
ko:K09959	2	2.0	26.0	30.0
ko:K09964	2	1.5	8.0	6.0
ko:K09971	2	0.75	4.75	7.5
ko:K09975	2	2.0	30.0	38.0
ko:K09977	2	2.0	23.0	27.0
ko:K09983	2	2.0	21.0	23.0
ko:K09986	2	2.0	13.0	13.0
ko:K09989	2	2.0	13.0	12.0
ko:K09999	2	1.0	9.0	9.0
ko:K10003	2	1.0	5.5	9.5
ko:K10011	2	0.8333333333333333	28.5	21.333333333333332
ko:K10012	2	2.0	42.0	41.0
ko:K10015	2	1.0	9.5	8.0
ko:K10023	2	1.0	9.5	8.0
ko:K10024	2	0.8333333333333333	2.333333333333333	3.333333333333333
ko:K10025	2	2.0	24.0	16.0
ko:K10040	2	0.5833333333333333	15.416666666666666	15.333333333333332
ko:K10041	2	0.6666666666666666	31.0	32.33333333333333
ko:K10236	2	1.0	162.0	190.5
ko:K10237	2	1.0	129.0	119.0
ko:K10531	2	2.0	13.0	20.0
ko:K10537	2	2.0	12.0	7.0
ko:K10538	2	1.0	12.5	8.5
ko:K10540	2	2.0	27.0	14.0
ko:K10541	2	2.0	9.0	10.0
ko:K10561	2	0.6666666666666666	1.3333333333333333	0.3333333333333333
ko:K10670	2	2.0	10.0	13.0
ko:K10679	2	2.0	30.0	27.0
ko:K10715	2	0.45	8.9	11.2
ko:K10763	2	2.0	41.0	52.0
ko:K10774	2	0.5	24.25	24.5
ko:K10775	2	0.5	24.25	24.5
ko:K10798	2	2.0	57.0	65.0
ko:K10815	2	2.0	28.0	44.0
ko:K10819	2	2.0	19.0	12.0
ko:K10855	2	1.0	7.5	6.0
ko:K10918	2	1.5	51.5	49.0
ko:K10927	2	1.25	30.75	20.25
ko:K10946	2	2.0	125.0	127.0
ko:K10974	2	2.0	102.0	102.0
ko:K11003	2	1.5	48.0	42.5
ko:K11004	2	1.5	46.5	52.5
ko:K11005	2	2.0	101.0	128.0
ko:K11021	2	2.0	179.0	232.0
ko:K11041	2	2.0	84.0	75.0
ko:K11089	2	2.0	81.0	99.0
ko:K11107	2	2.0	7.0	11.0
ko:K11177	2	2.0	11.0	16.0
ko:K11211	2	2.0	41.0	69.0
ko:K11263	2	2.0	79.0	78.0
ko:K11383	2	2.0	82.0	83.0
ko:K11384	2	2.0	54.0	32.0
ko:K11475	2	2.0	9.0	7.0
ko:K11477	2	2.0	9.0	15.0
ko:K11525	2	1.5	12.5	24.0
ko:K11537	2	0.75	20.75	23.5
ko:K11605	2	0.8333333333333333	20.0	22.833333333333332
ko:K11743	2	2.0	15.0	15.0
ko:K11777	2	1.25	32.25	30.5
ko:K11906	2	2.0	12.0	7.0
ko:K11933	2	2.0	40.0	26.0
ko:K11941	2	2.0	23.0	35.0
ko:K11953	2	1.0	6.5	8.0
ko:K12067	2	2.0	307.0	253.0
ko:K12070	2	1.0	7.5	9.0
ko:K12152	2	1.0	12.5	12.5
ko:K12204	2	2.0	70.0	46.0
ko:K12210	2	1.0	17.5	11.0
ko:K12216	2	2.0	32.0	33.0
ko:K12240	2	2.0	287.0	284.0
ko:K12252	2	1.0	10.0	5.5
ko:K12265	2	1.0	10.0	7.0
ko:K12278	2	1.0	17.5	21.5
ko:K12279	2	2.0	39.0	42.0
ko:K12280	2	2.0	32.0	19.0
ko:K12281	2	2.0	17.0	6.0
ko:K12283	2	2.0	107.0	84.0
ko:K12284	2	2.0	43.0	48.0
ko:K12286	2	2.0	12.0	8.0
ko:K12508	2	2.0	23.0	19.0
ko:K12585	2	1.0	45.5	43.0
ko:K12974	2	1.0	5.0	3.0
ko:K12976	2	2.0	11.0	10.0
ko:K12995	2	2.0	54.0	41.0
ko:K12997	2	2.0	20.0	12.0
ko:K12999	2	2.0	92.0	72.0
ko:K13005	2	2.0	42.0	60.0
ko:K13016	2	2.0	35.0	46.0
ko:K13017	2	2.0	71.0	53.0
ko:K13040	2	2.0	107.0	130.0
ko:K13041	2	2.0	24.0	30.0
ko:K13069	2	1.5	66.0	54.5
ko:K13075	2	2.0	34.0	38.0
ko:K13246	2	2.0	61.0	79.0
ko:K13276	2	1.0	26.0	36.5
ko:K13408	2	0.6666666666666666	29.0	27.33333333333333
ko:K13486	2	0.75	11.0	10.75
ko:K13487	2	1.0	3.5	4.5
ko:K13531	2	1.0	31.0	32.0
ko:K13540	2	0.6666666666666666	3.6666666666666665	8.333333333333332
ko:K13580	2	2.0	10.0	16.0
ko:K13587	2	2.0	22.0	22.0
ko:K13599	2	1.5	70.0	66.0
ko:K13612	2	0.6666666666666666	119.0	85.66666666666666
ko:K13633	2	2.0	4.0	5.0
ko:K13638	2	0.8333333333333333	10.833333333333332	14.0
ko:K13640	2	2.0	19.0	16.0
ko:K13641	2	2.0	105.0	113.0
ko:K13657	2	0.5	16.0	18.25
ko:K13660	2	0.5	16.0	18.25
ko:K13668	2	2.0	61.0	75.0
ko:K13776	2	1.0	1.0	2.5
ko:K13795	2	0.4	0.8	0.4
ko:K13820	2	1.0	80.0	74.5
ko:K13831	2	2.0	62.0	76.0
ko:K13832	2	2.0	31.0	29.0
ko:K13995	2	2.0	6.0	5.0
ko:K14048	2	1.0	15.5	13.5
ko:K14056	2	2.0	15.0	19.0
ko:K14060	2	2.0	12.0	16.0
ko:K14108	2	1.3333333333333333	73.0	56.0
ko:K14109	2	2.0	156.0	165.0
ko:K14110	2	2.0	40.0	46.0
ko:K14159	2	1.0	9.0	12.0
ko:K14160	2	1.5	20.0	28.5
ko:K14189	2	1.5	37.0	36.5
ko:K14257	2	2.0	22.0	23.0
ko:K14287	2	2.0	26.0	10.0
ko:K14331	2	2.0	6.0	8.0
ko:K14392	2	2.0	74.0	79.0
ko:K14468	2	2.0	16.0	16.0
ko:K14469	2	2.0	39.0	61.0
ko:K14588	2	0.6666666666666666	27.0	23.666666666666664
ko:K14683	2	2.0	9.0	18.0
ko:K14731	2	2.0	59.0	66.0
ko:K14980	2	0.8333333333333333	47.5	52.83333333333333
ko:K15024	2	2.0	162.0	149.0
ko:K15232	2	2.0	20.0	23.0
ko:K15234	2	2.0	28.0	35.0
ko:K15268	2	1.0	3.5	5.0
ko:K15270	2	2.0	39.0	29.0
ko:K15372	2	1.0	6.5	7.5
ko:K15395	2	2.0	40.0	45.0
ko:K15408	2	1.3333333333333333	41.666666666666664	63.0
ko:K15503	2	1.5	34.5	31.5
ko:K15532	2	2.0	139.0	135.0
ko:K15548	2	2.0	9.0	7.0
ko:K15585	2	2.0	73.0	47.0
ko:K15736	2	2.0	52.0	47.0
ko:K15765	2	1.0	10.5	16.5
ko:K15830	2	2.0	16.0	16.0
ko:K15916	2	2.0	103.0	102.0
ko:K16079	2	1.5	51.0	53.5
ko:K16081	2	2.0	22.0	21.0
ko:K16152	2	2.0	32.0	19.0
ko:K16165	2	2.0	12.0	11.0
ko:K16234	2	2.0	21.0	10.0
ko:K16235	2	1.0	2.5	5.0
ko:K16247	2	1.5	42.0	32.0
ko:K16267	2	2.0	44.0	60.0
ko:K16293	2	0.75	12.25	16.75
ko:K16301	2	2.0	19.0	8.0
ko:K16305	2	2.0	122.0	139.0
ko:K16346	2	0.6666666666666666	10.0	14.333333333333332
ko:K16515	2	2.0	1.0	0.0
ko:K16517	2	2.0	12.0	12.0
ko:K16789	2	2.0	74.0	129.0
ko:K16842	2	0.6666666666666666	6.0	1.6666666666666665
ko:K16885	2	2.0	74.0	50.0
ko:K16907	2	1.0	36.5	35.5
ko:K16925	2	2.0	36.0	27.0
ko:K16936	2	1.0	6.5	7.0
ko:K16962	2	0.8333333333333333	35.666666666666664	31.333333333333332
ko:K17051	2	1.0	29.0	24.0
ko:K17060	2	1.0	24.5	16.5
ko:K17061	2	1.0	5.0	13.0
ko:K17076	2	0.6666666666666666	31.0	32.33333333333333
ko:K17219	2	2.0	12.0	11.0
ko:K17221	2	2.0	40.0	8.0
ko:K17228	2	2.0	47.0	59.0
ko:K17237	2	2.0	477.0	448.0
ko:K17242	2	0.6428571428571428	59.0	55.42857142857143
ko:K17249	2	2.0	19.0	2.0
ko:K17312	2	1.1428571428571428	61.0	64.42857142857143
ko:K17325	2	2.0	20.0	21.0
ko:K17363	2	1.5	51.0	54.0
ko:K17440	2	2.0	50.0	37.0
ko:K17487	2	2.0	80.0	100.0
ko:K17737	2	2.0	7.0	8.0
ko:K17744	2	2.0	11.0	22.0
ko:K17754	2	2.0	200.0	240.0
ko:K17838	2	1.1428571428571428	30.285714285714285	30.142857142857142
ko:K17851	2	2.0	1.0	7.0
ko:K17867	2	0.6666666666666666	31.0	24.333333333333332
ko:K17989	2	2.0	3.0	5.0
ko:K17997	2	2.0	497.0	521.0
ko:K17998	2	2.0	584.0	505.0
ko:K18011	2	2.0	32.0	45.0
ko:K18012	2	2.0	57.0	48.0
ko:K18013	2	2.0	31.0	55.0
ko:K18014	2	2.0	5.0	12.0
ko:K18030	2	2.0	43.0	33.0
ko:K18094	2	1.5	36.5	26.0
ko:K18095	2	2.0	167.0	152.0
ko:K18099	2	0.5	1.5	1.0
ko:K18234	2	2.0	40.0	39.0
ko:K18289	2	2.0	12.0	23.0
ko:K18292	2	1.0	27.5	37.5
ko:K18301	2	2.0	30.0	23.0
ko:K18302	2	2.0	3.0	6.0
ko:K18332	2	1.0	138.0	127.5
ko:K18335	2	2.0	9.0	8.0
ko:K18382	2	1.5	12.0	14.0
ko:K18383	2	2.0	14.0	19.0
ko:K18429	2	1.5	35.0	35.5
ko:K18431	2	1.5	21.0	22.0
ko:K18478	2	0.8333333333333333	15.333333333333332	22.5
ko:K18481	2	1.3333333333333333	28.333333333333332	16.333333333333332
ko:K18546	2	1.0	47.5	42.0
ko:K18557	2	1.0	19.0	21.5
ko:K18558	2	0.6666666666666666	15.333333333333332	12.333333333333332
ko:K18559	2	2.0	12.0	17.0
ko:K18641	2	2.0	1.0	1.0
ko:K18674	2	1.0	2.0	1.0
ko:K18676	2	2.0	69.0	52.0
ko:K18765	2	2.0	144.0	121.0
ko:K18814	2	1.5	140.0	190.5
ko:K18815	2	1.5	24.5	18.0
ko:K18844	2	1.5	43.5	44.5
ko:K18912	2	2.0	40.0	49.0
ko:K18919	2	0.6666666666666666	7.0	9.666666666666666
ko:K18920	2	0.6666666666666666	7.0	9.666666666666666
ko:K18921	2	0.6666666666666666	7.0	9.666666666666666
ko:K18923	2	2.0	17.0	24.0
ko:K18978	2	2.0	26.0	42.0
ko:K19000	2	2.0	14.0	16.0
ko:K19058	2	2.0	52.0	66.0
ko:K19128	2	2.0	69.0	49.0
ko:K19135	2	2.0	42.0	51.0
ko:K19155	2	2.0	55.0	45.0
ko:K19159	2	2.0	20.0	19.0
ko:K19169	2	2.0	21.0	24.0
ko:K19172	2	1.0	114.0	107.5
ko:K19229	2	0.4	13.2	7.000000000000001
ko:K19236	2	0.8333333333333333	15.5	11.0
ko:K19268	2	2.0	65.0	59.0
ko:K19291	2	2.0	9.0	13.0
ko:K19292	2	2.0	28.0	9.0
ko:K19293	2	2.0	20.0	11.0
ko:K19296	2	2.0	10.0	13.0
ko:K19303	2	1.0	24.5	23.0
ko:K19338	2	2.0	19.0	14.0
ko:K19350	2	1.5	66.5	54.0
ko:K19412	2	1.0	14.5	6.5
ko:K19428	2	2.0	75.0	74.0
ko:K19507	2	2.0	30.0	32.0
ko:K19519	2	2.0	17.0	22.0
ko:K19540	2	2.0	9.0	19.0
ko:K19586	2	2.0	90.0	73.0
ko:K19623	2	2.0	17.0	21.0
ko:K19666	2	0.5	1.5	3.75
ko:K19696	2	0.5	6.25	5.0
ko:K19707	2	2.0	67.0	53.0
ko:K19714	2	2.0	58.0	66.0
ko:K19715	2	1.5	56.0	45.0
ko:K19789	2	2.0	43.0	49.0
ko:K19803	2	2.0	12.0	17.0
ko:K19956	2	2.0	122.0	137.0
ko:K19981	2	2.0	25.0	56.0
ko:K20021	2	2.0	150.0	132.0
ko:K20036	2	1.25	18.0	18.75
ko:K20037	2	1.5	28.5	37.5
ko:K20140	2	0.4	6.6000000000000005	5.000000000000001
ko:K20201	2	1.0	30.0	31.0
ko:K20261	2	1.0	32.0	32.5
ko:K20386	2	0.325	24.625	25.875
ko:K20391	2	2.0	25.0	23.0
ko:K20420	2	2.0	4.0	4.0
ko:K20449	2	0.5	8.5	8.5
ko:K20453	2	1.0	31.5	30.5
ko:K20542	2	0.8333333333333333	12.333333333333332	17.666666666666664
ko:K20608	2	2.0	122.0	73.0
ko:K20611	2	1.5	49.0	49.0
ko:K20628	2	2.0	71.0	58.0
ko:K20757	2	1.5	13.5	11.5
ko:K20801	2	1.0	21.0	16.0
ko:K20846	2	2.0	17.0	35.0
ko:K20862	2	2.0	25.0	14.0
ko:K20881	2	2.0	15.0	26.0
ko:K20940	2	1.3333333333333333	14.333333333333334	5.333333333333333
ko:K20956	2	1.0	9.5	5.0
ko:K20960	2	2.0	9.0	13.0
ko:K20963	2	2.0	72.0	51.0
ko:K20964	2	2.0	92.0	103.0
ko:K20989	2	1.5	18.5	20.5
ko:K20997	2	2.0	18.0	22.0
ko:K21000	2	1.5	30.5	39.5
ko:K21001	2	2.0	7.0	6.0
ko:K21004	2	1.5	28.0	24.5
ko:K21008	2	2.0	27.0	28.0
ko:K21021	2	1.0	9.5	5.0
ko:K21028	2	1.0	31.5	36.0
ko:K21133	2	2.0	4.0	3.0
ko:K21136	2	2.0	27.0	26.0
ko:K21137	2	2.0	13.0	19.0
ko:K21140	2	2.0	47.0	54.0
ko:K21181	2	0.5	24.25	24.5
ko:K21183	2	2.0	75.0	70.0
ko:K21268	2	2.0	22.0	19.0
ko:K21308	2	1.0	17.5	18.0
ko:K21312	2	2.0	12.0	18.0
ko:K21313	2	2.0	29.0	16.0
ko:K21394	2	2.0	15.0	13.0
ko:K21401	2	1.5	68.5	100.5
ko:K21429	2	2.0	109.0	101.0
ko:K21464	2	2.0	207.0	191.0
ko:K21472	2	2.0	35.0	44.0
ko:K21479	2	0.8333333333333333	6.333333333333333	16.833333333333332
ko:K21481	2	1.0	4.5	4.5
ko:K21511	2	2.0	8.0	4.0
ko:K21575	2	2.0	70.0	56.0
ko:K21577	2	2.0	26.0	31.0
ko:K21606	2	1.0	85.0	92.5
ko:K21610	2	2.0	79.0	104.0
ko:K21645	2	2.0	14.0	2.0
ko:K21711	2	2.0	24.0	28.0
ko:K21756	2	1.0	3.0	6.0
ko:K21802	2	2.0	18.0	20.0
ko:K21817	2	2.0	53.0	43.0
ko:K21825	2	1.0	8.5	9.5
ko:K21830	2	2.0	27.0	23.0
ko:K21832	2	1.5	32.5	28.0
ko:K21900	2	2.0	118.0	133.0
ko:K22063	2	0.6666666666666666	4.666666666666666	2.9999999999999996
ko:K22067	2	1.0	9.5	14.0
ko:K22082	2	2.0	28.0	22.0
ko:K22102	2	1.0	8.0	9.5
ko:K22110	2	1.5	31.0	36.5
ko:K22135	2	2.0	14.0	18.0
ko:K22158	2	1.0	3.5	4.5
ko:K22164	2	0.6666666666666666	5.666666666666666	5.333333333333333
ko:K22165	2	1.0	5.5	6.0
ko:K22169	2	1.0	13.0	7.0
ko:K22176	2	1.5	17.0	9.0
ko:K22178	2	1.5	2.5	1.0
ko:K22185	2	2.0	35.0	21.0
ko:K22221	2	2.0	29.0	34.0
ko:K22249	2	1.0	5.5	4.0
ko:K22250	2	2.0	16.0	21.0
ko:K22294	2	2.0	7.0	5.0
ko:K22302	2	2.0	2.0	1.0
ko:K22311	2	1.0	29.5	20.5
ko:K22339	2	0.6666666666666666	71.33333333333333	96.0
ko:K22342	2	2.0	13.0	12.0
ko:K22343	2	1.0	8.0	6.0
ko:K22373	2	2.0	314.0	349.0
ko:K22482	2	1.2	26.2	33.2
ko:K00032	1	0.5	10.0	6.0
ko:K00045	1	0.5	13.0	13.5
ko:K00055	1	0.3333333333333333	14.333333333333332	9.666666666666666
ko:K00068	1	1.0	79.0	56.0
ko:K00086	1	0.3333333333333333	7.666666666666666	6.333333333333333
ko:K00103	1	0.5	6.5	9.5
ko:K00114	1	1.0	25.0	14.0
ko:K00118	1	1.0	16.0	20.0
ko:K00126	1	1.0	6.0	13.0
ko:K00141	1	1.0	15.0	24.0
ko:K00151	1	0.25	13.0	10.0
ko:K00189	1	0.5	10.5	12.5
ko:K00223	1	0.5	17.0	10.5
ko:K00227	1	1.0	40.0	32.0
ko:K00247	1	0.5	3.0	3.5
ko:K00255	1	0.5	14.5	9.5
ko:K00317	1	1.0	29.0	19.0
ko:K00355	1	1.0	6.0	11.0
ko:K00374	1	1.0	47.0	28.0
ko:K00385	1	1.0	51.0	40.0
ko:K00424	1	1.0	0.0	0.0
ko:K00437	1	0.3333333333333333	19.666666666666664	22.666666666666664
ko:K00446	1	1.0	8.0	8.0
ko:K00452	1	1.0	2.0	5.0
ko:K00455	1	1.0	9.0	5.0
ko:K00456	1	1.0	11.0	10.0
ko:K00462	1	1.0	10.0	1.0
ko:K00463	1	1.0	64.0	56.0
ko:K00471	1	1.0	0.0	1.0
ko:K00479	1	1.0	20.0	23.0
ko:K00504	1	1.0	34.0	32.0
ko:K00505	1	1.0	60.0	68.0
ko:K00508	1	1.0	30.0	41.0
ko:K00518	1	1.0	5.0	14.0
ko:K00524	1	1.0	9.0	18.0
ko:K00544	1	0.5	15.0	26.0
ko:K00561	1	0.5	9.5	3.5
ko:K00570	1	1.0	12.0	10.0
ko:K00586	1	1.0	7.0	2.0
ko:K00622	1	0.5	10.5	11.5
ko:K00646	1	0.5	32.5	26.0
ko:K00683	1	1.0	5.0	2.0
ko:K00691	1	0.3333333333333333	26.0	23.666666666666664
ko:K00692	1	1.0	18.0	9.0
ko:K00693	1	1.0	40.0	43.0
ko:K00695	1	1.0	124.0	116.0
ko:K00713	1	0.5	5.0	6.0
ko:K00803	1	1.0	55.0	37.0
ko:K00808	1	1.0	81.0	79.0
ko:K00844	1	1.0	6.0	13.0
ko:K00870	1	1.0	19.0	31.0
ko:K00879	1	0.5	70.5	70.0
ko:K00883	1	1.0	15.0	21.0
ko:K00892	1	0.3333333333333333	9.333333333333332	13.666666666666666
ko:K00972	1	1.0	20.0	43.0
ko:K00978	1	1.0	38.0	35.0
ko:K00988	1	1.0	3.0	6.0
ko:K01002	1	1.0	16.0	20.0
ko:K01023	1	1.0	68.0	79.0
ko:K01032	1	0.3333333333333333	8.333333333333332	6.333333333333333
ko:K01093	1	1.0	9.0	3.0
ko:K01096	1	1.0	28.0	22.0
ko:K01144	1	1.0	35.0	39.0
ko:K01146	1	1.0	11.0	21.0
ko:K01152	1	1.0	50.0	48.0
ko:K01169	1	0.5	27.0	20.0
ko:K01201	1	1.0	136.0	125.0
ko:K01213	1	1.0	141.0	143.0
ko:K01223	1	1.0	93.0	89.0
ko:K01227	1	0.5	6.0	8.0
ko:K01253	1	0.5	9.0	10.0
ko:K01269	1	1.0	23.0	18.0
ko:K01280	1	1.0	17.0	16.0
ko:K01301	1	1.0	119.0	102.0
ko:K01399	1	0.5	33.5	39.5
ko:K01400	1	0.5	12.5	17.0
ko:K01431	1	1.0	16.0	14.0
ko:K01437	1	1.0	4.0	4.0
ko:K01451	1	1.0	5.0	1.0
ko:K01455	1	1.0	12.0	10.0
ko:K01461	1	0.5	5.0	10.5
ko:K01477	1	1.0	12.0	7.0
ko:K01482	1	1.0	24.0	33.0
ko:K01492	1	1.0	48.0	30.0
ko:K01567	1	1.0	50.0	34.0
ko:K01574	1	1.0	17.0	20.0
ko:K01576	1	0.3333333333333333	12.666666666666666	9.666666666666666
ko:K01577	1	1.0	0.0	0.0
ko:K01597	1	1.0	27.0	28.0
ko:K01608	1	1.0	4.0	5.0
ko:K01616	1	0.5	49.5	39.5
ko:K01617	1	0.5	0.0	1.5
ko:K01631	1	1.0	9.0	2.0
ko:K01634	1	0.5	4.5	5.0
ko:K01655	1	1.0	29.0	13.0
